STATION,NAME,DATE,DAPR,MDPR,MDSF,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WT01,WT03,WT04,WT05,WT06,WT11
USC00246685,"POTOMAC, MT US",4/27/91,,,,0,0,0,51,32,34,,,,,,
USC00246685,"POTOMAC, MT US",4/28/91,,,,0,0,0,54,27,27,,,,,,
USC00246685,"POTOMAC, MT US",4/29/91,,,,0.15,0,0,51,25,29,,,,,,
USC00246685,"POTOMAC, MT US",4/30/91,,,,0,0,0,57,19,22,,,,,,
USC00246685,"POTOMAC, MT US",5/1/91,,,,0,0,0,55,22,25,,,,,,
USC00246685,"POTOMAC, MT US",5/2/91,,,,0,0,0,48,25,26,,,,,,
USC00246685,"POTOMAC, MT US",5/3/91,,,,0,0,0,49,23,24,,,,,,
USC00246685,"POTOMAC, MT US",5/4/91,,,,0,0,0,56,19,22,,,,,,
USC00246685,"POTOMAC, MT US",5/5/91,,,,0,0,0,65,22,42,,,,,,
USC00246685,"POTOMAC, MT US",5/6/91,,,,0.08,0,0,65,35,39,,,,,,
USC00246685,"POTOMAC, MT US",5/7/91,,,,0.07,0,0,64,39,44,,,,,,
USC00246685,"POTOMAC, MT US",5/8/91,,,,0.11,0,0,52,37,38,,,,,,
USC00246685,"POTOMAC, MT US",5/9/91,,,,0,0,0,52,32,34,,,,,,
USC00246685,"POTOMAC, MT US",5/10/91,,,,0.23,0,0,48,34,40,,,,,,
USC00246685,"POTOMAC, MT US",5/11/91,,,,0.34,0,0,63,40,42,,,,,,
USC00246685,"POTOMAC, MT US",5/12/91,,,,0.03,0,0,53,42,46,,,,,,
USC00246685,"POTOMAC, MT US",5/13/91,,,,0,0,0,64,37,37,,,,,,
USC00246685,"POTOMAC, MT US",5/14/91,,,,0.08,0,0,63,29,33,,,,,,
USC00246685,"POTOMAC, MT US",5/15/91,,,,0,0,0,67,28,33,,,,,,
USC00246685,"POTOMAC, MT US",5/16/91,,,,0.2,0,0,72,33,46,,,,,,
USC00246685,"POTOMAC, MT US",5/17/91,,,,0.41,0,0,72,40,47,1,,,,,
USC00246685,"POTOMAC, MT US",5/18/91,,,,0.46,0,0,64,38,40,1,,,,,
USC00246685,"POTOMAC, MT US",5/19/91,,,,0,0,0,69,31,34,,,,,,
USC00246685,"POTOMAC, MT US",5/20/91,,,,0.05,0,0,57,34,40,1,,,,,
USC00246685,"POTOMAC, MT US",5/21/91,,,,0,0,0,69,32,36,,,,,,
USC00246685,"POTOMAC, MT US",5/22/91,,,,0,0,0,73,31,37,,,,,,
USC00246685,"POTOMAC, MT US",5/23/91,,,,0,0,0,72,33,37,,,,,,
USC00246685,"POTOMAC, MT US",5/24/91,,,,0.04,0,0,77,37,43,,,,,,
USC00246685,"POTOMAC, MT US",5/25/91,,,,0,0,0,58,24,29,,,,,,
USC00246685,"POTOMAC, MT US",5/26/91,,,,0,0,0,61,29,32,,,,,,
USC00246685,"POTOMAC, MT US",5/27/91,,,,0.16,0,0,52,32,44,,,,,,
USC00246685,"POTOMAC, MT US",5/28/91,,,,0,0,0,65,28,31,1,,,,,
USC00246685,"POTOMAC, MT US",5/29/91,,,,0.08,0,0,68,31,46,,,,,,
USC00246685,"POTOMAC, MT US",5/30/91,,,,0.05,0,0,57,44,45,,,,,,
USC00246685,"POTOMAC, MT US",5/31/91,,,,0,0,0,59,40,44,,,,,,
USC00246685,"POTOMAC, MT US",6/1/91,,,,0,0,0,75,33,,,,,,,
USC00246685,"POTOMAC, MT US",6/2/91,,,,0,0,0,82,37,,,,,,,
USC00246685,"POTOMAC, MT US",6/3/91,,,,0,0,0,65,42,,,,,,,
USC00246685,"POTOMAC, MT US",6/4/91,,,,0.36,0,0,58,46,,,,,,,
USC00246685,"POTOMAC, MT US",6/5/91,,,,0,0,0,57,49,50,,,,,,
USC00246685,"POTOMAC, MT US",6/6/91,,,,0.44,0,0,73,45,46,,,,,,
USC00246685,"POTOMAC, MT US",6/7/91,,,,0,0,0,63,43,46,,,,,,
USC00246685,"POTOMAC, MT US",6/8/91,,,,0,0,0,65,33,43,,,,,,
USC00246685,"POTOMAC, MT US",6/9/91,,,,0,0,0,74,41,45,,,,,,
USC00246685,"POTOMAC, MT US",6/10/91,,,,0,0,0,81,41,50,,,,,,
USC00246685,"POTOMAC, MT US",6/11/91,,,,0,0,0,71,34,42,,,,,,
USC00246685,"POTOMAC, MT US",6/12/91,,,,0,0,0,67,38,42,,,,,,
USC00246685,"POTOMAC, MT US",6/13/91,,,,0,0,0,63,38,45,,,,,,
USC00246685,"POTOMAC, MT US",6/14/91,,,,0,0,0,57,25,30,,,,,,
USC00246685,"POTOMAC, MT US",6/15/91,,,,0.08,0,0,72,30,45,,,,,,
USC00246685,"POTOMAC, MT US",6/16/91,,,,0.06,0,0,64,39,46,,,,,,
USC00246685,"POTOMAC, MT US",6/17/91,,,,0,0,0,63,27,31,,,,,,
USC00246685,"POTOMAC, MT US",6/18/91,,,,0,0,0,73,31,41,,,,,,
USC00246685,"POTOMAC, MT US",6/19/91,,,,0.74,0,0,68,41,49,,,,,,
USC00246685,"POTOMAC, MT US",6/20/91,,,,0.59,0,0,68,38,44,,,,,,
USC00246685,"POTOMAC, MT US",6/21/91,,,,0,0,0,74,36,45,,,,,,
USC00246685,"POTOMAC, MT US",6/22/91,,,,0.03,0,0,76,37,41,,,,,,
USC00246685,"POTOMAC, MT US",6/23/91,,,,0.05,0,0,75,41,47,,,,,,
USC00246685,"POTOMAC, MT US",6/24/91,,,,0,0,0,65,41,44,,,,,,
USC00246685,"POTOMAC, MT US",6/25/91,,,,0,0,0,66,38,43,,,,,,
USC00246685,"POTOMAC, MT US",6/26/91,,,,0,0,0,73,43,49,,,,,,
USC00246685,"POTOMAC, MT US",6/27/91,,,,0,0,0,77,47,53,,,,,,
USC00246685,"POTOMAC, MT US",6/28/91,,,,0,0,0,74,45,48,1,,,,,
USC00246685,"POTOMAC, MT US",6/29/91,,,,0.52,0,0,74,45,52,,,,,,
USC00246685,"POTOMAC, MT US",6/30/91,,,,0,0,0,74,39,39,,,,,,
USC00246685,"POTOMAC, MT US",7/1/91,,,,0,0,0,75,39,46,,,,,,
USC00246685,"POTOMAC, MT US",7/2/91,,,,0,0,0,83,39,47,,,,,,
USC00246685,"POTOMAC, MT US",7/3/91,,,,0,0,0,88,44,46,,,,,,
USC00246685,"POTOMAC, MT US",7/4/91,,,,0,0,0,86,41,44,,,,,,
USC00246685,"POTOMAC, MT US",7/5/91,,,,0,0,0,86,38,47,,,,,,
USC00246685,"POTOMAC, MT US",7/6/91,,,,0,0,0,77,40,47,,,,,,
USC00246685,"POTOMAC, MT US",7/7/91,,,,0,0,0,78,37,47,,,,,,
USC00246685,"POTOMAC, MT US",7/8/91,,,,0,0,0,82,38,42,,,,,,
USC00246685,"POTOMAC, MT US",7/9/91,,,,0,0,0,83,42,51,,,,,,
USC00246685,"POTOMAC, MT US",7/10/91,,,,0,0,0,83,40,44,,,,,,
USC00246685,"POTOMAC, MT US",7/11/91,,,,0,0,0,82,40,45,,,,,,
USC00246685,"POTOMAC, MT US",7/12/91,,,,0,0,0,89,45,52,,,,,,
USC00246685,"POTOMAC, MT US",7/13/91,,,,0.06,0,0,91,47,52,1,,,1,,
USC00246685,"POTOMAC, MT US",7/14/91,,,,0,0,0,76,44,48,1,,,,,
USC00246685,"POTOMAC, MT US",7/15/91,,,,0,0,0,87,46,54,,,,,,
USC00246685,"POTOMAC, MT US",7/16/91,,,,0,0,0,90,52,57,,,,,,
USC00246685,"POTOMAC, MT US",7/17/91,,,,0,0,0,77,42,50,,,,,,
USC00246685,"POTOMAC, MT US",7/18/91,,,,0,0,0,76,35,44,,,,,,
USC00246685,"POTOMAC, MT US",7/19/91,,,,0,0,0,80,37,41,,,,,,
USC00246685,"POTOMAC, MT US",7/20/91,,,,0,0,0,85,38,40,,,,,,
USC00246685,"POTOMAC, MT US",7/21/91,,,,0,0,0,83,40,44,,,,,,
USC00246685,"POTOMAC, MT US",7/22/91,,,,0,0,0,87,44,50,,,,,,
USC00246685,"POTOMAC, MT US",7/23/91,,,,0,0,0,87,46,48,,,,,,
USC00246685,"POTOMAC, MT US",7/24/91,,,,0.03,0,0,89,48,56,,,,,,
USC00246685,"POTOMAC, MT US",7/25/91,,,,0.04,0,0,82,51,51,,,,,,
USC00246685,"POTOMAC, MT US",7/26/91,,,,0,0,0,79,40,44,,,,,,
USC00246685,"POTOMAC, MT US",7/27/91,,,,0,0,0,87,42,45,,,,,,
USC00246685,"POTOMAC, MT US",7/28/91,,,,0,0,0,88,42,49,,,,,,
USC00246685,"POTOMAC, MT US",7/29/91,,,,0,0,0,85,41,42,,,,,,
USC00246685,"POTOMAC, MT US",7/30/91,,,,0.02,0,0,89,41,54,,,,,,
USC00246685,"POTOMAC, MT US",7/31/91,,,,0.08,0,0,71,37,42,1,,,,,
USC00246685,"POTOMAC, MT US",8/1/91,,,,0,0,0,81,40,42,,,,,,
USC00246685,"POTOMAC, MT US",8/2/91,,,,0,0,0,87,41,43,,,,,,
USC00246685,"POTOMAC, MT US",8/3/91,,,,0,0,0,90,41,46,,,,,,
USC00246685,"POTOMAC, MT US",8/4/91,,,,0,0,0,87,45,49,,,,,,
USC00246685,"POTOMAC, MT US",8/5/91,,,,0,0,0,86,42,45,,,,,,
USC00246685,"POTOMAC, MT US",8/6/91,,,,0,0,0,90,45,47,,,,,,
USC00246685,"POTOMAC, MT US",8/7/91,,,,0,0,0,93,45,47,,,,,,
USC00246685,"POTOMAC, MT US",8/8/91,,,,0,0,0,93,46,51,,,,,,
USC00246685,"POTOMAC, MT US",8/9/91,,,,0,0,0,96,50,53,,,,,,
USC00246685,"POTOMAC, MT US",8/10/91,,,,0,0,0,84,47,47,,,,,,
USC00246685,"POTOMAC, MT US",8/11/91,,,,0,0,0,85,43,45,,,,,,
USC00246685,"POTOMAC, MT US",8/12/91,,,,0,0,0,83,38,39,,,,,,
USC00246685,"POTOMAC, MT US",8/13/91,,,,0,0,0,86,38,43,,,,,,
USC00246685,"POTOMAC, MT US",8/14/91,,,,0,0,0,86,38,38,,,,,,
USC00246685,"POTOMAC, MT US",8/15/91,,,,0,0,0,82,38,39,,,,,,
USC00246685,"POTOMAC, MT US",8/16/91,,,,0,0,0,85,39,45,,,,,,
USC00246685,"POTOMAC, MT US",8/17/91,,,,0,0,0,85,43,45,,,,,,
USC00246685,"POTOMAC, MT US",8/18/91,,,,0,0,0,89,42,44,,,,,,
USC00246685,"POTOMAC, MT US",8/19/91,,,,0,0,0,85,43,43,,,,,,
USC00246685,"POTOMAC, MT US",8/20/91,,,,0,0,0,88,42,43,,,,,,
USC00246685,"POTOMAC, MT US",8/21/91,,,,0,0,0,90,41,43,,,,,,
USC00246685,"POTOMAC, MT US",8/22/91,,,,0,0,0,89,43,46,,,,,,
USC00246685,"POTOMAC, MT US",8/23/91,,,,0,0,0,89,39,40,,,,,,
USC00246685,"POTOMAC, MT US",8/24/91,,,,0,0,0,86,39,41,,,,,,
USC00246685,"POTOMAC, MT US",8/25/91,,,,0,0,0,83,36,37,,,,,,
USC00246685,"POTOMAC, MT US",8/26/91,,,,0,0,0,85,37,43,,,,,,
USC00246685,"POTOMAC, MT US",8/27/91,,,,0.65,0,0,74,43,53,,,,,,
USC00246685,"POTOMAC, MT US",8/28/91,,,,0,0,0,74,41,41,1,,,,,
USC00246685,"POTOMAC, MT US",8/29/91,,,,0,0,0,84,38,38,,,,,,
USC00246685,"POTOMAC, MT US",8/30/91,,,,0,0,0,92,38,41,,,,,,
USC00246685,"POTOMAC, MT US",8/31/91,,,,0,0,0,95,38,50,,,,,,
USC00246685,"POTOMAC, MT US",9/1/91,,,,0,0,0,79,35,37,,,,,,
USC00246685,"POTOMAC, MT US",9/2/91,,,,0,0,0,73,30,30,,,,,,
USC00246685,"POTOMAC, MT US",9/3/91,,,,0,0,0,79,30,35,,,,,,
USC00246685,"POTOMAC, MT US",9/4/91,,,,0,0,0,84,35,35,,,,,,
USC00246685,"POTOMAC, MT US",9/5/91,,,,0,0,0,84,35,35,,,,,,
USC00246685,"POTOMAC, MT US",9/6/91,,,,0,0,0,87,35,41,,,,,,
USC00246685,"POTOMAC, MT US",9/7/91,,,,0.11,0,0,77,41,50,1,,,,,
USC00246685,"POTOMAC, MT US",9/8/91,,,,0.27,0,0,69,46,47,,,,,,
USC00246685,"POTOMAC, MT US",9/9/91,,,,0,0,0,61,42,47,,,,,,
USC00246685,"POTOMAC, MT US",9/10/91,,,,0.05,0,0,74,47,50,,,,,,
USC00246685,"POTOMAC, MT US",9/11/91,,,,0,0,0,74,36,36,1,,,,,
USC00246685,"POTOMAC, MT US",9/12/91,,,,0,0,0,77,34,37,,,,,,
USC00246685,"POTOMAC, MT US",9/13/91,,,,0.12,0,0,68,37,45,,,,,,
USC00246685,"POTOMAC, MT US",9/14/91,,,,0,0,0,57,35,35,,,,,,
USC00246685,"POTOMAC, MT US",9/15/91,,,,0,0,0,67,34,39,,,,,,
USC00246685,"POTOMAC, MT US",9/16/91,,,,0,0,0,70,39,45,,,,,,
USC00246685,"POTOMAC, MT US",9/17/91,,,,0,0,0,64,24,26,,,,,,
USC00246685,"POTOMAC, MT US",9/18/91,,,,0,0,0,66,24,26,,,,,,
USC00246685,"POTOMAC, MT US",9/19/91,,,,0,0,0,78,26,29,,,,,,
USC00246685,"POTOMAC, MT US",9/20/91,,,,0,0,0,79,28,39,,,,,,
USC00246685,"POTOMAC, MT US",9/21/91,,,,0.05,0,0,59,33,35,1,,,,,
USC00246685,"POTOMAC, MT US",9/22/91,,,,0,0,0,60,35,44,,,,,,
USC00246685,"POTOMAC, MT US",9/23/91,,,,0,0,0,67,28,28,,,,,,
USC00246685,"POTOMAC, MT US",9/24/91,,,,0,0,0,77,26,28,,,,,,
USC00246685,"POTOMAC, MT US",9/25/91,,,,0,0,0,83,28,28,,,,,,
USC00246685,"POTOMAC, MT US",9/26/91,,,,0,0,0,85,28,32,,,,,,
USC00246685,"POTOMAC, MT US",9/27/91,,,,0,0,0,83,29,32,,,,,,
USC00246685,"POTOMAC, MT US",9/28/91,,,,0,0,0,68,32,42,,,,,,
USC00246685,"POTOMAC, MT US",9/29/91,,,,0,0,0,77,30,31,,,,,,
USC00246685,"POTOMAC, MT US",9/30/91,,,,0,0,0,77,30,40,,,,,,
USC00246685,"POTOMAC, MT US",10/1/91,,,,0,0,0,76,35,35,,,,,,
USC00246685,"POTOMAC, MT US",10/2/91,,,,0,0,0,68,31,35,,,,,,
USC00246685,"POTOMAC, MT US",10/3/91,,,,0,0,0,59,25,25,,,,,,
USC00246685,"POTOMAC, MT US",10/4/91,,,,0,0,0,59,17,19,,,,,,
USC00246685,"POTOMAC, MT US",10/5/91,,,,0,0,0,69,17,17,,,,,,
USC00246685,"POTOMAC, MT US",10/6/91,,,,0,0,0,79,20,24,,,,,,
USC00246685,"POTOMAC, MT US",10/7/91,,,,0,0,0,75,20,20,,,,,,
USC00246685,"POTOMAC, MT US",10/8/91,,,,0,0,0,70,20,21,,,,,,
USC00246685,"POTOMAC, MT US",10/9/91,,,,0,0,0,73,20,22,,,,,,
USC00246685,"POTOMAC, MT US",10/10/91,,,,0,0,0,82,26,26,,,,,,
USC00246685,"POTOMAC, MT US",10/11/91,,,,0,0,0,84,25,27,,,,,,
USC00246685,"POTOMAC, MT US",10/12/91,,,,0,0,0,71,24,24,,,,,,1
USC00246685,"POTOMAC, MT US",10/13/91,,,,0,0,0,67,23,28,,,,,,
USC00246685,"POTOMAC, MT US",10/14/91,,,,0,0,0,74,23,27,,,,,,
USC00246685,"POTOMAC, MT US",10/15/91,,,,0,0,0,79,26,26,,,,,,1
USC00246685,"POTOMAC, MT US",10/16/91,,,,0.06,0,0,74,26,38,,,,,,
USC00246685,"POTOMAC, MT US",10/17/91,,,,0,0,0,50,12,12,,,,,,
USC00246685,"POTOMAC, MT US",10/18/91,,,,0,0,0,48,12,36,,,,,,
USC00246685,"POTOMAC, MT US",10/19/91,,,,0,0,0,59,19,19,,,,,,
USC00246685,"POTOMAC, MT US",10/20/91,,,,0,0,0,63,19,53,,,,,,
USC00246685,"POTOMAC, MT US",10/21/91,,,,0,0,0,69,26,26,,,,,,
USC00246685,"POTOMAC, MT US",10/22/91,,,,0,0,0,46,17,18,,,,,,
USC00246685,"POTOMAC, MT US",10/23/91,,,,0,0,0,46,14,28,,,,,,
USC00246685,"POTOMAC, MT US",10/24/91,,,,0,0,0,47,25,32,,,,,,
USC00246685,"POTOMAC, MT US",10/25/91,,,,0.03,1,1,42,31,31,,,,,,
USC00246685,"POTOMAC, MT US",10/26/91,,,,0.03,1,2,42,21,21,,,,,,
USC00246685,"POTOMAC, MT US",10/27/91,,,,0,0,1,32,12,13,,,,,,
USC00246685,"POTOMAC, MT US",10/28/91,,,,0,0,1,32,12,16,,,,,,
USC00246685,"POTOMAC, MT US",10/29/91,,,,0,0,,26,-9,-9,,,,,,
USC00246685,"POTOMAC, MT US",10/30/91,,,,0.02,0.5,1,26,8,22,,,,,,
USC00246685,"POTOMAC, MT US",10/31/91,,,,0,0,0,31,12,12,,,,,,
USC00246685,"POTOMAC, MT US",11/1/91,,,,0,0,0,22,-13,-13,,,,,,
USC00246685,"POTOMAC, MT US",11/2/91,,,,0,0,0,21,-13,-1,,,,,,
USC00246685,"POTOMAC, MT US",11/3/91,,,,0.11,,,22,-1,20,,,,,,
USC00246685,"POTOMAC, MT US",11/4/91,,,,0.31,,,39,20,33,,,,,,
USC00246685,"POTOMAC, MT US",11/5/91,,,,0,0,0,42,31,31,,,,,,
USC00246685,"POTOMAC, MT US",11/6/91,,,,0.2,0,0,48,21,21,,,,,,
USC00246685,"POTOMAC, MT US",11/7/91,,,,0,0,0,44,20,26,,,,,,
USC00246685,"POTOMAC, MT US",11/8/91,,,,0.17,0,0,43,25,31,,,,,,
USC00246685,"POTOMAC, MT US",11/9/91,,,,0,0,0,55,23,28,,,,,,
USC00246685,"POTOMAC, MT US",11/10/91,,,,0,0,0,49,18,19,,,,,,
USC00246685,"POTOMAC, MT US",11/11/91,,,,0.04,0,0,48,19,45,,,,,,
USC00246685,"POTOMAC, MT US",11/12/91,,,,0.39,0,0,46,38,38,,,,,,
USC00246685,"POTOMAC, MT US",11/13/91,,,,0,0,0,43,22,24,,,,,,
USC00246685,"POTOMAC, MT US",11/14/91,,,,0,0,0,44,15,17,1,,,,,
USC00246685,"POTOMAC, MT US",11/15/91,,,,0,0,0,39,14,19,1,,,,,
USC00246685,"POTOMAC, MT US",11/16/91,,,,0,0,0,32,19,27,,,,,,
USC00246685,"POTOMAC, MT US",11/17/91,,,,0.16,0,0,47,19,32,,,,,,
USC00246685,"POTOMAC, MT US",11/18/91,,,,0.12,0,0,42,29,29,,,,,,
USC00246685,"POTOMAC, MT US",11/19/91,,,,0.22,0,0,44,28,32,,,,,,
USC00246685,"POTOMAC, MT US",11/20/91,,,,0.14,0,0,44,31,31,,,,,,
USC00246685,"POTOMAC, MT US",11/21/91,,,,0,0,0,38,20,22,,,,,,
USC00246685,"POTOMAC, MT US",11/22/91,,,,0,0,0,35,9,9,,,,,,
USC00246685,"POTOMAC, MT US",11/23/91,,,,0,0,0,28,10,26,,,,,,
USC00246685,"POTOMAC, MT US",11/24/91,,,,0,0,0,34,10,30,,,,,,
USC00246685,"POTOMAC, MT US",11/25/91,,,,0.41,0,0,35,30,30,,,,,,
USC00246685,"POTOMAC, MT US",11/26/91,,,,0.32,3,3,36,30,31,,,,,,
USC00246685,"POTOMAC, MT US",11/27/91,,,,0.23,3,6,33,22,27,,,,,,
USC00246685,"POTOMAC, MT US",11/28/91,,,,0.33,4,8,33,18,18,,,,,,
USC00246685,"POTOMAC, MT US",11/29/91,,,,0,0,6,27,-13,-6,,,,,,
USC00246685,"POTOMAC, MT US",11/30/91,,,,0.04,1,6,20,-6,16,,,,,,
USC00246685,"POTOMAC, MT US",12/1/91,,,,0.24,3,8,34,16,28,,,,,,
USC00246685,"POTOMAC, MT US",12/2/91,,,,0.05,1,8,35,19,30,,,,,,
USC00246685,"POTOMAC, MT US",12/3/91,,,,0,0,6,38,25,27,,,,,,
USC00246685,"POTOMAC, MT US",12/4/91,,,,0,0,4,40,26,26,,,,,,
USC00246685,"POTOMAC, MT US",12/5/91,,,,0.1,0,3,42,21,37,,,,,,
USC00246685,"POTOMAC, MT US",12/6/91,,,,0.21,0,2,39,32,34,,,,,,
USC00246685,"POTOMAC, MT US",12/7/91,,,,,0,1,40,29,33,,,,,,
USC00246685,"POTOMAC, MT US",12/8/91,,,,0.22,3,3,40,20,21,,,,,,
USC00246685,"POTOMAC, MT US",12/9/91,,,,0,0,2,43,16,28,,,,,,
USC00246685,"POTOMAC, MT US",12/10/91,,,,0,0,2,34,16,21,,,,,,
USC00246685,"POTOMAC, MT US",12/11/91,,,,0.03,0.1,1,41,21,32,,,,,,
USC00246685,"POTOMAC, MT US",12/12/91,,,,0.58,0.3,4,35,25,26,,,,,,
USC00246685,"POTOMAC, MT US",12/13/91,,,,0.02,0.1,4,29,4,16,,,,,,
USC00246685,"POTOMAC, MT US",12/14/91,,,,0,0,4,26,2,12,1,,,,,
USC00246685,"POTOMAC, MT US",12/15/91,,,,0,0,4,17,-2,-2,,,,,,
USC00246685,"POTOMAC, MT US",12/16/91,,,,0,0,4,19,-3,-3,,,,,,
USC00246685,"POTOMAC, MT US",12/17/91,,,,0,0,4,21,-3,6,,,,,,
USC00246685,"POTOMAC, MT US",12/18/91,,,,0,0,4,22,5,15,,,,,,
USC00246685,"POTOMAC, MT US",12/19/91,,,,0,0,4,33,17,10,,,,,,
USC00246685,"POTOMAC, MT US",12/20/91,,,,0,0,4,27,-1,-1,,,,,,
USC00246685,"POTOMAC, MT US",12/21/91,,,,0,0,4,22,-1,22,,,,,,
USC00246685,"POTOMAC, MT US",12/22/91,,,,0,0,4,33,17,21,1,,,,,
USC00246685,"POTOMAC, MT US",12/23/91,,,,0,0,4,37,13,22,1,,,,,
USC00246685,"POTOMAC, MT US",12/24/91,,,,0,0,4,28,12,17,1,,,,,
USC00246685,"POTOMAC, MT US",12/25/91,,,,0,0,4,28,7,12,1,,,,,
USC00246685,"POTOMAC, MT US",12/26/91,,,,0,0,4,23,3,3,1,,,,,
USC00246685,"POTOMAC, MT US",12/27/91,,,,0,0,4,21,0,0,1,,,,,
USC00246685,"POTOMAC, MT US",12/28/91,,,,0,0,4,17,0,6,,,,,,
USC00246685,"POTOMAC, MT US",12/29/91,,,,0,0,4,26,1,3,,,,,,
USC00246685,"POTOMAC, MT US",12/30/91,,,,0,0,4,22,2,21,,,,,,
USC00246685,"POTOMAC, MT US",12/31/91,,,,0,0,4,33,3,13,1,,,,,
USC00246685,"POTOMAC, MT US",1/1/92,,,,0,0,4,19,2,5,,,,,,
USC00246685,"POTOMAC, MT US",1/2/92,,,,0,0,4,37,0,1,,,,,,
USC00246685,"POTOMAC, MT US",1/3/92,,,,0,0,4,23,1,12,,,,,,
USC00246685,"POTOMAC, MT US",1/4/92,,,,0,0,4,26,5,12,,,,,,
USC00246685,"POTOMAC, MT US",1/5/92,,,,0,0,4,27,11,14,,,,,,
USC00246685,"POTOMAC, MT US",1/6/92,,,,0,0,4,28,14,26,,,,,,
USC00246685,"POTOMAC, MT US",1/7/92,,,,0,0,4,31,10,15,,,,,,
USC00246685,"POTOMAC, MT US",1/8/92,,,,0,0,4,31,4,13,,,,,,
USC00246685,"POTOMAC, MT US",1/9/92,,,,0,0,4,28,6,8,,,,,,
USC00246685,"POTOMAC, MT US",1/10/92,,,,0,0,4,31,7,30,,,,,,
USC00246685,"POTOMAC, MT US",1/11/92,,,,0,0,4,36,20,20,,,,,,
USC00246685,"POTOMAC, MT US",1/12/92,,,,0.03,1,5,33,16,22,,,,,,
USC00246685,"POTOMAC, MT US",1/13/92,,,,0.04,1,6,33,22,29,,,,,,
USC00246685,"POTOMAC, MT US",1/14/92,,,,0.07,2,7,31,11,15,,,,,,
USC00246685,"POTOMAC, MT US",1/15/92,,,,0,0,6,32,11,30,,,,,,
USC00246685,"POTOMAC, MT US",1/16/92,,,,0,0,6,36,-1,10,1,,,,,
USC00246685,"POTOMAC, MT US",1/17/92,,,,0,0,6,22,-1,11,1,,,,,
USC00246685,"POTOMAC, MT US",1/18/92,,,,0,0,6,17,-2,5,1,,,,,
USC00246685,"POTOMAC, MT US",1/19/92,,,,0,0,6,16,-5,-1,,,,,,
USC00246685,"POTOMAC, MT US",1/20/92,,,,0,0,6,16,-4,4,1,,,,,
USC00246685,"POTOMAC, MT US",1/21/92,,,,0,0,6,31,3,10,,,,,,
USC00246685,"POTOMAC, MT US",1/22/92,,,,0.3,0,6,35,23,27,,,,,,
USC00246685,"POTOMAC, MT US",1/23/92,,,,0.13,0,5,39,27,37,,,,,,
USC00246685,"POTOMAC, MT US",1/24/92,,,,0,0,5,44,22,22,1,,,,,
USC00246685,"POTOMAC, MT US",1/25/92,,,,0,0,5,43,20,26,,,,,,
USC00246685,"POTOMAC, MT US",1/26/92,,,,0,0,4,46,15,15,,,,,,
USC00246685,"POTOMAC, MT US",1/27/92,,,,0,0,4,35,15,30,,,,,,
USC00246685,"POTOMAC, MT US",1/28/92,,,,0.09,0,4,41,26,27,,,,,,
